Date,GOOGL,AMZN,META,MSFT,AAPL
2022-12-29,88.23152160644531,84.18000030517578,119.89900207519531,237.59323120117188,128.40232849121094
2022-12-30,88.01206970214844,84.0,119.978759765625,236.4201202392578,128.71934509277344
2023-01-03,88.89987182617188,85.81999969482422,124.36555480957031,236.1835174560547,123.90463256835938
2023-01-04,87.86243438720703,85.13999938964844,126.98765563964844,225.85208129882812,125.18260955810547
2023-01-05,85.9870834350586,83.12000274658203,126.55895233154297,219.15835571289062,123.85509490966797
2023-01-06,87.12425994873047,86.08000183105469,129.62969970703125,221.7412109375,128.4122314453125
2023-01-09,87.80258178710938,87.36000061035156,129.0813446044922,223.900146484375,128.93727111816406
2023-01-10,88.20159149169922,89.87000274658203,132.59078979492188,225.60565185546875,129.5118865966797
2023-01-11,91.29393768310547,95.08999633789062,132.4910888671875,232.4275360107422,132.24618530273438
2023-01-12,90.90489959716797,95.2699966430664,136.2996063232422,235.12867736816406,132.1669158935547
2023-01-13,91.89246368408203,98.12000274658203,136.56881713867188,235.83847045898438,133.50433349609375
2023-01-17,91.06451416015625,96.05000305175781,134.95367431640625,236.94259643554688,134.67333984375
2023-01-18,90.89493560791016,95.45999908447266,132.62069702148438,232.46697998046875,133.95016479492188
2023-01-19,92.8201675415039,93.68000030517578,135.7412872314453,228.64195251464844,134.00961303710938
2023-01-20,97.77788543701172,97.25,138.9516143798828,236.814453125,136.5853729248047
2023-01-23,99.54351806640625,97.5199966430664,142.83993530273438,239.1409912109375,139.795166015625
2023-01-24,97.45867156982422,96.31999969482422,142.71031188964844,238.60862731933594,141.20193481445312
2023-01-25,94.98480224609375,97.18000030517578,141.0752410888672,237.19891357421875,140.53817749023438
2023-01-26,97.27912139892578,99.22000122070312,146.8578338623047,244.48414611816406,142.61862182617188
2023-01-27,99.12455749511719,102.23999786376953,151.2845001220703,244.64187622070312,144.57025146484375
2023-01-30,96.70055389404297,100.55000305175781,146.61856079101562,239.2691650390625,141.66754150390625
2023-01-31,98.59586334228516,103.12999725341797,148.52281188964844,244.29684448242188,142.94552612304688
2023-02-01,100.18193817138672,105.1500015258789,152.6603546142578,249.1667938232422,144.0749053955078
2023-02-02,107.473876953125,112.91000366210938,188.20333862304688,260.8488464355469,149.41470336914062
2023-02-03,104.52118682861328,103.38999938964844,185.97007751464844,254.68746948242188,153.06040954589844
2023-02-06,102.64582824707031,102.18000030517578,185.50146484375,253.1298065185547,150.3162078857422
2023-02-07,107.3741226196289,102.11000061035156,191.04478454589844,263.7668762207031,153.208984375
2023-02-08,99.12455749511719,100.05000305175781,182.87936401367188,262.9486389160156,150.50442504882812
2023-02-09,94.77532196044922,98.23999786376953,177.38592529296875,259.8826904296875,149.46421813964844
2023-02-10,94.3364028930664,97.61000061035156,173.62722778320312,259.37005615234375,149.8313446044922
2023-02-13,94.37631225585938,99.54000091552734,178.89137268066406,267.4736022949219,152.64920043945312
2023-02-14,94.44613647460938,99.69999694824219,178.94122314453125,268.3115234375,152.00425720214844
2023-02-15,96.70055389404297,101.16000366210938,176.62818908691406,266.1668701171875,154.1176300048828
2023-02-16,95.27408599853516,98.1500015258789,171.92236328125,259.0808410644531,152.51028442382812
2023-02-17,94.11695098876953,97.19999694824219,172.3610382080078,255.0387420654297,151.3593292236328
2023-02-21,91.56327819824219,94.58000183105469,171.5634307861328,249.71185302734375,147.32110595703125
2023-02-22,91.42362213134766,95.79000091552734,170.6063232421875,248.56539916992188,147.7477264404297
2023-02-23,90.66549682617188,95.81999969482422,171.5235595703125,251.78724670410156,148.23391723632812
2023-02-24,88.90984344482422,93.5,169.87852478027344,246.30223083496094,145.56491088867188
2023-02-27,89.64801788330078,93.76000213623047,169.0310516357422,247.23121643066406,146.76547241210938
2023-02-28,89.8375473022461,94.2300033569336,174.41485595703125,246.4998779296875,146.25946044921875
2023-03-01,90.13681030273438,92.16999816894531,172.89942932128906,243.38677978515625,144.1758270263672
2023-03-02,91.77275085449219,92.12999725341797,174.006103515625,248.17010498046875,144.77117919921875
2023-03-03,93.4186782836914,94.9000015258789,184.69390869140625,252.30116271972656,149.85116577148438
2023-03-06,94.89501953125,93.75,184.34495544433594,253.8626708984375,152.6293487548828
2023-03-07,93.62816619873047,93.55000305175781,183.9561309814453,251.17453002929688,150.416748046875
2023-03-08,94.01719665527344,93.91999816894531,184.4147491455078,250.7297821044922,151.6768341064453
2023-03-09,92.09196472167969,92.25,181.14459228515625,249.36595153808594,149.4146270751953
2023-03-10,90.40613555908203,90.7300033569336,178.97113037109375,245.67958068847656,147.3409423828125
2023-03-13,90.88495635986328,92.43000030517578,180.35696411132812,250.9471893310547,149.29559326171875
2023-03-14,93.7378921508789,94.87999725341797,193.4375762939453,257.7367858886719,151.39901733398438
2023-03-15,95.87260437011719,96.19999694824219,197.15638732910156,262.3323669433594,151.7958984375
2023-03-16,100.07220458984375,100.04000091552734,204.31483459472656,272.96636962890625,154.6335906982422
2023-03-17,101.3689956665039,98.94999694824219,195.02281188964844,276.1585388183594,153.79019165039062
2023-03-20,100.96998596191406,97.70999908447266,197.21621704101562,269.0428161621094,156.17147827148438
2023-03-21,104.66084289550781,100.61000061035156,201.5531463623047,270.5746765136719,158.03680419921875
2023-03-22,103.11467742919922,98.69999694824219,199.210205078125,269.1021423339844,156.59811401367188
2023-03-23,105.33916473388672,98.70999908447266,203.66677856445312,274.4092712402344,157.6895294189453
2023-03-24,105.1795654296875,98.12999725341797,205.39158630371094,277.28521728515625,158.99923706054688
2023-03-27,102.20692443847656,98.04000091552734,202.23110961914062,273.1442565917969,157.0446014404297
2023-03-28,100.78044891357422,97.23999786376953,200.0775909423828,272.0077209472656,156.4195098876953
2023-03-29,101.13955688476562,100.25,204.7335662841797,277.2259216308594,159.51516723632812
2023-03-30,100.64079284667969,102.0,207.21609497070312,280.7244567871094,161.09275817871094
2023-03-31,103.47378540039062,103.29000091552734,211.3037872314453,284.9247131347656,163.61294555664062
2023-04-03,104.10222625732422,102.41000366210938,212.430419921875,283.8672790527344,164.8730010986328
2023-04-04,104.46133422851562,103.94999694824219,214.075439453125,283.8178405761719,164.33724975585938
2023-04-05,104.21195983886719,101.0999984741211,210.8451690673828,281.0110778808594,162.48182678222656
2023-04-06,108.1521987915039,102.05999755859375,215.45132446289062,288.18609619140625,163.37481689453125
2023-04-10,106.17709350585938,102.16999816894531,214.1053466796875,286.001953125,160.76531982421875
2023-04-11,105.08977508544922,99.91999816894531,213.20806884765625,279.5187072753906,159.544921875
2023-04-12,104.38153076171875,97.83000183105469,213.35760498046875,280.1710205078125,158.85040283203125
2023-04-13,107.16464233398438,102.4000015258789,219.68853759765625,286.4466247558594,164.2677764892578
2023-04-14,108.60108184814453,102.51000213623047,220.8251190185547,282.7900085449219,163.92051696777344
2023-04-17,105.708251953125,102.73999786376953,218.2030029296875,285.4188232421875,163.94033813476562
2023-04-18,104.24188232421875,102.30000305175781,217.23593139648438,284.9938659667969,165.17068481445312
2023-04-19,103.92266845703125,104.30000305175781,215.05250549316406,285.072998046875,166.32164001464844
2023-04-20,105.0299301147461,103.80999755859375,212.430419921875,282.7603759765625,165.34927368164062
2023-04-21,105.1496353149414,106.95999908447266,212.2509307861328,282.4144287109375,163.7320098876953
2023-04-24,105.708251953125,106.20999908447266,212.15122985839844,278.47113037109375,164.03958129882812
2023-04-25,103.5934829711914,102.56999969482422,206.9269561767578,272.1955261230469,162.49176025390625
2023-04-26,103.4538345336914,104.9800033569336,208.7714080810547,291.9118957519531,162.48182678222656
2023-04-27,107.32424926757812,109.81999969482422,237.84388732910156,301.26116943359375,167.0955352783203
2023-04-28,107.07485961914062,105.44999694824219,239.59860229492188,303.6627502441406,168.3556365966797
2023-05-01,106.9352035522461,102.05000305175781,242.4499969482422,301.98260498046875,168.26632690429688
2023-05-02,105.05985260009766,103.62999725341797,238.52183532714844,301.8343811035156,167.22451782226562
2023-05-03,105.1496353149414,103.6500015258789,236.3184814453125,300.836181640625,166.1430206298828
2023-05-04,104.4314193725586,104.0,232.8190155029297,301.8343811035156,164.49600219726562
2023-05-05,105.30923461914062,105.66000366210938,232.0812225341797,307.01300048828125,172.2152557373047
2023-05-08,107.50379943847656,105.83000183105469,232.56976318359375,305.03643798828125,172.1457977294922
2023-05-09,107.0848388671875,106.62000274658203,232.66944885253906,303.40576171875,170.4293212890625
2023-05-10,111.4739761352539,110.19000244140625,232.38034057617188,308.6535949707031,172.20533752441406
2023-05-11,116.28206634521484,112.18000030517578,235.0821990966797,306.47930908203125,172.39385986328125
2023-05-12,117.21974182128906,110.26000213623047,233.10812377929688,305.35272216796875,171.45989990234375
2023-05-15,116.22221374511719,111.19999694824219,238.14297485351562,305.8369445800781,170.963134765625
2023-05-16,119.21480560302734,113.4000015258789,238.10311889648438,308.09027099609375,170.963134765625
2023-05-17,120.54151916503906,115.5,241.7620849609375,311.002197265625,171.5791473388672
2023-05-18,122.52660369873047,118.1500015258789,246.1090087890625,315.47906494140625,173.9239501953125
2023-05-19,122.45677947998047,116.25,244.90261840820312,315.3007507324219,174.03323364257812
2023-05-22,124.74111938476562,115.01000213623047,247.5745849609375,318.1136169433594,173.07940673828125
2023-05-23,122.25726318359375,114.98999786376953,245.9993438720703,312.2501525878906,170.45639038085938
2023-05-24,120.60137176513672,116.75,248.4619140625,310.8536071777344,170.73458862304688
2023-05-25,123.17500305175781,115.0,251.93145751953125,322.80841064453125,171.877197265625
2023-05-26,124.30220794677734,120.11000061035156,261.2533874511719,329.71185302734375,174.30149841308594
2023-05-30,123.36453247070312,121.66000366210938,261.7319641113281,328.04791259765625,176.15945434570312
2023-05-31,122.56651306152344,120.58000183105469,263.92535400390625,325.2548522949219,176.1098175048828
2023-06-01,123.4144058227539,122.7699966430664,271.79168701171875,329.40478515625,178.9315185546875
2023-06-02,124.36205291748047,124.25,271.79168701171875,332.1978759765625,179.78599548339844
2023-06-05,125.6987533569336,125.30000305175781,270.5753479003906,332.7327575683594,178.4248046875
2023-06-06,126.99553680419922,126.61000061035156,270.3061218261719,330.49432373046875,178.0572052001953
2023-06-07,122.19741821289062,121.2300033569336,262.8087158203125,320.2926330566406,176.67613220214844
2023-06-08,121.83831024169922,124.25,263.7857666015625,322.1547546386719,179.408447265625
2023-06-09,121.92809295654297,123.43000030517578,264.1546936035156,323.67010498046875,179.7959442138672
2023-06-12,123.33460235595703,126.56999969482422,270.236328125,328.6817626953125,182.6077117919922
2023-06-13,123.52413940429688,126.66000366210938,270.50555419921875,331.0985107421875,182.1308135986328
2023-06-14,123.36453247070312,126.41999816894531,272.52947998046875,334.119384765625,182.76669311523438
2023-06-15,124.78101348876953,127.11000061035156,280.9839782714844,344.7766418457031,184.81344604492188
2023-06-16,123.2248764038086,125.48999786376953,280.156494140625,339.06170654296875,183.73045349121094
2023-06-20,122.79593658447266,125.77999877929688,283.4764709472656,334.8226013183594,183.8198699951172
2023-06-21,120.25223541259766,124.83000183105469,280.7945861816406,330.3754577636719,182.77664184570312
2023-06-22,122.84581756591797,130.14999389648438,284.02484130859375,336.4667053222656,185.7970733642578
2023-06-23,122.03780364990234,129.3300018310547,287.8633117675781,331.821533203125,185.4791259765625
2023-06-26,118.04768371582031,127.33000183105469,277.6340637207031,325.46282958984375,184.07821655273438
2023-06-27,118.0377197265625,129.17999267578125,286.18829345703125,331.3758239746094,186.85025024414062
2023-06-28,119.88314819335938,129.0399932861328,284.4336242675781,332.6435852050781,188.03260803222656
2023-06-29,118.80581665039062,127.9000015258789,280.68487548828125,331.8512268066406,188.3704071044922
2023-06-30,119.40433502197266,130.36000061035156,286.1185302734375,337.2888488769531,192.7222442626953
2023-07-03,119.60384368896484,130.22000122070312,285.1614074707031,334.7631530761719,191.2219696044922
2023-07-05,121.44927215576172,130.3800048828125,293.486328125,334.921630859375,190.09922790527344
2023-07-06,119.81332397460938,128.36000061035156,291.1134948730469,338.0118408203125,190.57614135742188
2023-07-07,119.18488311767578,129.77999877929688,289.6578674316406,334.0005187988281,189.45339965820312
2023-07-10,116.162353515625,127.12999725341797,293.2171630859375,328.66192626953125,187.396728515625
2023-07-11,116.85066223144531,128.77999877929688,297.39459228515625,329.2958679199219,186.87013244628906
2023-07-12,118.63623809814453,130.8000030517578,308.4114074707031,333.9807434082031,188.54925537109375
2023-07-13,124.23238372802734,134.3000030517578,312.4692077636719,339.3885803222656,189.31430053710938
2023-07-14,125.1102066040039,134.67999267578125,307.94281005859375,341.94390869140625,189.4633331298828
2023-07-17,124.34210968017578,133.55999755859375,309.68756103515625,342.4292907714844,192.7421112060547
2023-07-18,123.45430755615234,132.8300018310547,311.1132507324219,356.0578918457031,192.4837646484375
2023-07-19,121.72857666015625,135.36000061035156,315.0614013671875,351.69000244140625,193.844970703125
2023-07-20,118.90556335449219,129.9600067138672,301.6119079589844,343.55841064453125,191.88763427734375
2023-07-21,119.72354125976562,130.0,293.3766784667969,340.48797607421875,190.70530700683594
2023-07-24,121.22981262207031,128.8000030517578,290.734619140625,341.8151550292969,191.51010131835938
2023-07-25,121.90813446044922,129.1300048828125,293.5860595703125,347.629150390625,192.37448120117188
2023-07-26,128.95069885253906,128.14999389648438,297.67376708984375,334.54522705078125,193.2488250732422
2023-07-27,129.0803680419922,128.25,310.7742919921875,327.5625915527344,191.97706604003906
2023-07-28,132.2525177001953,132.2100067138672,324.5029602050781,335.1395263671875,194.57029724121094
2023-07-31,132.39218139648438,133.67999267578125,317.64361572265625,332.71295166015625,195.18629455566406
2023-08-01,131.22506713867188,131.69000244140625,321.74127197265625,333.12890625,194.3516845703125
2023-08-02,128.06289672851562,128.2100067138672,313.3664855957031,324.373291015625,191.3411865234375
2023-08-03,128.13272094726562,128.91000366210938,312.2498779296875,323.5413513183594,189.9402618408203
2023-08-04,127.7935562133789,139.57000732421875,309.7972412109375,324.650634765625,180.81932067871094
2023-08-07,131.20510864257812,142.22000122070312,315.6097106933594,326.95843505859375,177.6995086669922
2023-08-08,131.07542419433594,139.94000244140625,311.7015380859375,322.9371337890625,178.6433868408203
2023-08-09,129.33973693847656,137.85000610351562,304.2938232421875,319.15362548828125,177.04376220703125
2023-08-10,129.3696746826172,138.55999755859375,304.82220458984375,319.846923828125,176.82516479492188
2023-08-11,129.23997497558594,138.41000366210938,300.7345275878906,317.9452819824219,176.88487243652344
2023-08-14,131.00559997558594,140.57000732421875,305.2708740234375,320.94635009765625,178.54637145996094
2023-08-15,129.45944213867188,137.6699981689453,301.0436096191406,318.7871398925781,176.54660034179688
2023-08-16,128.38211059570312,135.07000732421875,293.4065856933594,318.0129699707031,175.67108154296875
2023-08-17,129.59909057617188,133.97999572753906,284.23419189453125,314.5191955566406,173.11415100097656
2023-08-18,127.1451644897461,133.22000122070312,282.3997497558594,314.1221923828125,173.60166931152344
2023-08-21,128.05291748046875,134.67999267578125,289.0297546386719,319.4819641113281,174.9447784423828
2023-08-22,128.76116943359375,134.25,286.7366638183594,320.0576171875,176.32769775390625
2023-08-23,132.04302978515625,135.52000427246094,293.35675048828125,324.5638122558594,180.19790649414062
2023-08-24,129.45944213867188,131.83999633789062,285.88922119140625,317.586181640625,175.48204040527344
2023-08-25,129.55918884277344,133.25999450683594,284.64300537109375,320.5737609863281,177.70069885253906
2023-08-28,130.68638610839844,133.13999938964844,289.3887023925781,321.28839111328125,179.2726593017578
2023-08-29,134.23760986328125,134.91000366210938,297.0954895019531,325.9632873535156,183.18263244628906
2023-08-30,135.54437255859375,135.07000732421875,294.21417236328125,326.3404541015625,186.6946563720703
2023-08-31,135.8336639404297,138.00999450683594,295.0018005371094,325.31817626953125,186.91354370117188
2023-09-01,135.32492065429688,138.1199951171875,295.4903259277344,326.2114562988281,188.49546813964844
2023-09-05,135.4346466064453,137.27000427246094,299.2489929199219,331.0649719238281,188.73422241210938
2023-09-06,134.1278839111328,135.36000061035156,298.2719421386719,330.4000244140625,181.9788055419922
2023-09-07,134.92588806152344,137.85000610351562,297.7734680175781,327.4521484375,176.65602111816406
2023-09-08,136.0431365966797,138.22999572753906,296.99578857421875,331.77960205078125,177.27285766601562
2023-09-11,136.581787109375,143.10000610351562,306.6367492675781,335.42230224609375,178.4468536376953
2023-09-12,135.00570678710938,141.22999572753906,300.75445556640625,329.2982482910156,175.40245056152344
2023-09-13,136.37232971191406,144.85000610351562,304.1442565917969,333.55633544921875,173.32308959960938
2023-09-14,137.75889587402344,144.72000122070312,310.78424072265625,336.1766357421875,174.84530639648438
2023-09-15,137.06060791015625,140.38999938964844,299.4084777832031,327.7597961425781,174.11900329589844
2023-09-18,137.86862182617188,139.97999572753906,301.6418151855469,326.60845947265625,177.06394958496094
2023-09-19,137.6990203857422,137.6300048828125,304.15423583984375,326.20147705078125,178.15834045410156
2023-09-20,133.40965270996094,135.2899932861328,298.77044677734375,318.3802185058594,174.59658813476562
2023-09-21,130.11781311035156,129.3300018310547,294.8422546386719,317.1494445800781,173.0445098876953
2023-09-22,129.9282684326172,129.1199951171875,298.18218994140625,314.64825439453125,173.90013122558594
2023-09-25,130.78614807128906,131.27000427246094,299.9269104003906,315.1742858886719,175.18356323242188
2023-09-26,128.25244140625,125.9800033569336,298.06256103515625,309.81451416015625,171.0845489501953
2023-09-27,130.21755981445312,125.9800033569336,296.8462219238281,310.4596862792969,169.56231689453125
2023-09-28,131.98318481445312,125.9800033569336,303.0475769042969,311.3033752441406,169.82101440429688
2023-09-29,130.53677368164062,127.12000274658203,299.308837890625,313.39764404296875,170.33836364746094
2023-10-02,133.83859252929688,129.4600067138672,305.89898681640625,319.40252685546875,172.86541748046875
2023-10-03,132.10289001464844,124.72000122070312,300.0366516113281,311.05517578125,171.5222930908203
2023-10-04,134.9059600830078,127.0,304.6626892089844,316.5837097167969,172.77587890625
2023-10-05,134.7363739013672,125.95999908447266,303.8750915527344,316.9806823730469,174.01953125
2023-10-06,137.24017333984375,127.95999908447266,314.4831237792969,324.8218688964844,176.58639526367188
2023-10-09,138.07809448242188,128.25999450683594,317.4043273925781,327.3628234863281,178.07875061035156
2023-10-10,137.718994140625,129.47999572753906,320.8739013671875,325.9434814453125,177.4818115234375
2023-10-11,140.20285034179688,131.8300018310547,326.8359375,329.9434509277344,178.88462829589844
2023-10-12,138.62673950195312,132.3300018310547,323.1869201660156,328.69281005859375,179.7899932861328
2023-10-13,137.0207061767578,129.7899932861328,313.745361328125,325.28839111328125,177.93948364257812
2023-10-16,138.7564239501953,132.5500030517578,320.1859436035156,330.16180419921875,177.81011962890625
2023-10-17,139.37489318847656,131.47000122070312,323.0273742675781,329.5860900878906,176.24810791015625
2023-10-18,137.61923217773438,128.1300048828125,316.0185241699219,327.6506652832031,174.9447784423828
2023-10-19,137.4097442626953,128.39999389648438,311.8709716796875,328.85162353515625,174.5667266845703
2023-10-20,135.26507568359375,125.16999816894531,307.72344970703125,324.2362976074219,171.99986267089844
2023-10-23,136.162841796875,126.55999755859375,313.0673828125,326.86651611328125,172.11924743652344
2023-10-24,138.4671173095703,128.55999755859375,311.6117858886719,328.0675048828125,172.55702209472656
2023-10-25,125.29973602294922,121.38999938964844,298.630859375,338.1319580078125,170.2289276123047
2023-10-26,121.97795867919922,119.56999969482422,287.48443603515625,325.4471740722656,166.0403594970703
2023-10-27,121.86823272705078,127.73999786376953,295.8392639160156,327.3528747558594,167.36358642578125
2023-10-30,124.15258026123047,132.7100067138672,301.75146484375,334.7969970703125,169.42303466796875
2023-10-31,123.77352142333984,133.08999633789062,300.3656311035156,335.59100341796875,169.90060424804688
2023-11-01,126.13765716552734,137.0,310.9138488769531,343.49176025390625,173.08432006835938
2023-11-02,127.17509460449219,138.07000732421875,309.9367980957031,345.7249450683594,176.66598510742188
2023-11-03,128.7811279296875,138.60000610351562,313.6556396484375,350.1716003417969,175.75067138671875
2023-11-06,129.9282684326172,139.74000549316406,314.85198974609375,353.8738098144531,178.31753540039062
2023-11-07,130.64649963378906,142.7100067138672,317.86297607421875,357.8440246582031,180.8943634033203
2023-11-08,131.51434326171875,142.0800018310547,318.820068359375,360.4941101074219,181.95887756347656
2023-11-09,129.91830444335938,140.60000610351562,319.5877380371094,358.0028076171875,181.48135375976562
2023-11-10,132.2624969482422,143.55999755859375,327.7830810546875,366.9159240722656,185.69534301757812
2023-11-13,131.7637176513672,142.58999633789062,328.2018127441406,363.9481506347656,184.1013946533203
2023-11-14,133.28994750976562,145.8000030517578,335.3004455566406,367.51141357421875,186.73141479492188
2023-11-15,134.2874755859375,143.1999969482422,331.71124267578125,367.6606140136719,187.29925537109375
2023-11-16,136.59178161621094,142.8300018310547,333.1867980957031,374.12530517578125,188.9928436279297
2023-11-17,134.97576904296875,145.17999267578125,334.0343017578125,367.8396301269531,188.97291564941406
2023-11-20,135.91346740722656,146.1300048828125,338.949462890625,375.3883972167969,190.72625732421875
2023-11-21,136.63168334960938,143.89999389648438,335.9684143066406,371.0421447753906,189.91932678222656
2023-11-22,138.14791870117188,146.7100067138672,340.46490478515625,375.7961730957031,190.5867919921875
2023-11-24,136.3523712158203,146.74000549316406,337.2146911621094,375.37841796875,189.25186157226562
2023-11-27,136.0730743408203,147.72999572753906,333.6953125,376.552001953125,189.07252502441406
2023-11-28,136.86109924316406,147.02999877929688,337.972412109375,380.61981201171875,189.6802215576172
2023-11-29,134.6565704345703,146.32000732421875,331.20281982421875,376.7907409667969,188.6541290283203
2023-11-30,132.20263671875,146.08999633789062,326.1679382324219,376.8503723144531,189.23191833496094
2023-12-01,131.5343017578125,147.02999877929688,323.844970703125,372.47430419921875,190.51705932617188
2023-12-04,128.95069885253906,144.83999633789062,319.0593566894531,367.1335144042969,188.71388244628906
2023-12-05,130.6664581298828,146.8800048828125,317.3345642089844,370.4951171875,192.68881225585938
2023-12-06,129.6988525390625,144.52000427246094,316.4970703125,366.79534912109375,191.59298706054688
2023-12-07,136.59178161621094,146.8800048828125,325.609619140625,368.9336853027344,193.5355987548828
2023-12-08,134.6565704345703,147.4199981689453,331.7511291503906,372.1958312988281,194.97015380859375
2023-12-11,132.96075439453125,145.88999938964844,324.3035583496094,369.28173828125,192.44972229003906
2023-12-12,132.1926727294922,147.47999572753906,333.21673583984375,372.3450012207031,193.9739532470703
2023-12-13,132.2425537109375,148.83999633789062,333.7351379394531,372.3350830078125,197.21165466308594
2023-12-14,131.6140899658203,147.4199981689453,332.16986083984375,363.94097900390625,197.361083984375
2023-12-15,132.27247619628906,149.97000122070312,333.9146423339844,368.7148742675781,196.8231201171875
2023-12-18,135.46456909179688,154.07000732421875,343.5854797363281,370.6244201660156,195.14947509765625
2023-12-19,136.31246948242188,153.7899932861328,349.3082580566406,371.2311096191406,196.1955108642578
2023-12-20,137.998291015625,152.1199951171875,348.2315368652344,368.6054382324219,194.09349060058594
2023-12-21,140.07315063476562,153.83999633789062,353.0270690917969,371.5096130371094,193.94403076171875
2023-12-22,141.14051818847656,153.4199981689453,352.32916259765625,372.5439147949219,192.86813354492188
2023-12-26,141.17044067382812,153.41000366210938,353.76483154296875,372.6235046386719,192.32022094726562
2023-12-27,140.0232696533203,153.33999633789062,356.755859375,372.0367126464844,192.41983032226562
2023-12-28,139.8836212158203,153.3800048828125,357.2444152832031,373.2401123046875,192.84820556640625
2023-12-29,139.34495544433594,151.94000244140625,352.8974914550781,373.9960021972656,191.8021697998047
